Time,ECG,GSR,Breathing,EMG,PulOxR,PulOxIR
22:15:22.981218,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:15:22.981254,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:15:22.981274,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:15:22.981296,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:15:22.991441,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:15:22.991480,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:15:22.991494,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:15:22.991512,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:15:22.991531,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:15:22.991549,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:15:22.991562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:15:22.993954,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:15:22.993971,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:15:22.993988,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:15:22.994000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:15:22.994021,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:15:22.994057,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:15:22.994075,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:15:22.994091,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:15:22.994107,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:15:22.996186,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:15:22.996211,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:15:22.996314,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:15:22.996332,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:15:22.998699,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:15:22.998718,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:15:22.998731,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:15:23.001219,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:15:23.001234,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:15:23.001245,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:15:23.001254,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:15:23.003748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:15:23.003768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:15:23.003778,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:15:23.003786,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:15:23.011301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:15:23.011326,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:15:23.011337,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:15:23.011346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:15:23.011354,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:15:23.015000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:15:23.015019,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:15:23.015029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:15:23.015038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:15:23.019003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:15:23.019025,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:15:23.019036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:15:23.019045,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:15:23.019053,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:15:23.019061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:15:23.019070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:15:23.026550,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:15:23.026575,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:15:23.026586,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:15:23.026595,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:15:23.026603,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:15:23.026612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:15:23.026624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:15:23.026633,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:15:23.026642,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:15:23.033768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
