Time,ECG,GSR,Breathing,EMG,PulOxR,PulOxIR
21:51:26.886626,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21:51:26.886737,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21:51:26.886783,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21:51:26.886821,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21:51:26.886858,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21:51:26.886895,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21:51:26.886940,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21:51:26.892572,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21:51:26.892665,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21:51:26.892710,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21:51:26.892748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21:51:26.899057,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21:51:26.899147,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21:51:26.899193,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21:51:26.899232,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21:51:26.899269,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21:51:26.899306,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21:51:26.899343,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21:51:26.899379,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21:51:26.899416,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21:51:26.901301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21:51:26.901389,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21:51:26.901434,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21:51:26.901473,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21:51:26.911630,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21:51:26.911733,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21:51:26.911782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21:51:26.911821,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21:51:26.911858,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21:51:26.911894,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21:51:26.911930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21:51:26.911968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21:51:26.917820,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21:51:26.917908,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21:51:26.917952,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21:51:26.917991,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
