Time,ECG,GSR,Breathing,EMG,PulOxR,PulOxIR
11:11:23.259947,27496.000000,19706.000000,30487.000000,32951.000000,1141.000000,794.000000
11:11:23.259984,27540.000000,19722.000000,30476.000000,32751.000000,1141.000000,794.000000
11:11:23.266820,27676.000000,19700.000000,30480.000000,32604.000000,1141.000000,793.000000
11:11:23.266847,27848.000000,19719.000000,30504.000000,32721.000000,1141.000000,793.000000
11:11:23.266863,28068.000000,19700.000000,30425.000000,32679.000000,1139.000000,794.000000
11:11:23.266877,28286.000000,19718.000000,30589.000000,32775.000000,1139.000000,794.000000
11:11:23.274331,28468.000000,19701.000000,30399.000000,32716.000000,1140.000000,795.000000
11:11:23.274364,28593.000000,19714.000000,30532.000000,32766.000000,1140.000000,795.000000
11:11:23.274382,28736.000000,19703.000000,30429.000000,32696.000000,1139.000000,793.000000
11:11:23.278119,28896.000000,19724.000000,30599.000000,32711.000000,1139.000000,793.000000
11:11:23.278152,29080.000000,19710.000000,30398.000000,32754.000000,1140.000000,794.000000
11:11:23.278171,29200.000000,19731.000000,30545.000000,32668.000000,1140.000000,794.000000
11:11:23.278188,29286.000000,19718.000000,30503.000000,32736.000000,1140.000000,792.000000
11:11:23.278204,29368.000000,19733.000000,30601.000000,32761.000000,1140.000000,792.000000
11:11:23.285766,29452.000000,19724.000000,30405.000000,32891.000000,1138.000000,796.000000
11:11:23.285810,29548.000000,19726.000000,30566.000000,32756.000000,1138.000000,796.000000
11:11:23.285836,29656.000000,19702.000000,30586.000000,32757.000000,1140.000000,796.000000
11:11:23.285858,29752.000000,19725.000000,30595.000000,32773.000000,1140.000000,796.000000
11:11:23.285878,29832.000000,19695.000000,30559.000000,32771.000000,1138.000000,794.000000
11:11:23.285898,29889.000000,19719.000000,30582.000000,32892.000000,1138.000000,794.000000
11:11:23.285918,29945.000000,19703.000000,30550.000000,32771.000000,1139.000000,794.000000
11:11:23.291795,30000.000000,19719.000000,30493.000000,32621.000000,1139.000000,794.000000
11:11:23.291861,30140.000000,19708.000000,30540.000000,32647.000000,1141.000000,796.000000
11:11:23.291930,30269.000000,19725.000000,30556.000000,32702.000000,1141.000000,796.000000
11:11:23.292006,30400.000000,19699.000000,30559.000000,32630.000000,1141.000000,793.000000
11:11:23.295633,30500.000000,19726.000000,30503.000000,32719.000000,1141.000000,793.000000
11:11:23.295749,30564.000000,19700.000000,30533.000000,32774.000000,1139.000000,793.000000
11:11:23.295796,30593.000000,19727.000000,30561.000000,32703.000000,1139.000000,793.000000
11:11:23.295899,30583.000000,19698.000000,30559.000000,32697.000000,1143.000000,794.000000
11:11:23.296008,30604.000000,19735.000000,30521.000000,32647.000000,1143.000000,794.000000
11:11:23.303452,30637.000000,19711.000000,30553.000000,32849.000000,1141.000000,793.000000
11:11:23.303574,30624.000000,19735.000000,30569.000000,32804.000000,1141.000000,793.000000
11:11:23.303699,30600.000000,19704.000000,30580.000000,32823.000000,1141.000000,792.000000
11:11:23.303761,30580.000000,19699.000000,30575.000000,32751.000000,1141.000000,792.000000
11:11:23.303820,30576.000000,19714.000000,30565.000000,32819.000000,1142.000000,792.000000
11:11:23.303920,30580.000000,19697.000000,30591.000000,32741.000000,1142.000000,792.000000
11:11:23.303995,30574.000000,19719.000000,30571.000000,32844.000000,1138.000000,793.000000
11:11:23.304112,30632.000000,19697.000000,30556.000000,32824.000000,1138.000000,793.000000
11:11:23.306827,30718.000000,19716.000000,30637.000000,32782.000000,1141.000000,793.000000
11:11:23.306933,30756.000000,19708.000000,30510.000000,32724.000000,1141.000000,793.000000
11:11:23.307040,30837.000000,19721.000000,30596.000000,32701.000000,1138.000000,794.000000
11:11:23.307116,30916.000000,19695.000000,30607.000000,32633.000000,1138.000000,794.000000
11:11:23.310840,31028.000000,19715.000000,30600.000000,32665.000000,1140.000000,794.000000
11:11:23.311050,31156.000000,19696.000000,30645.000000,32691.000000,1140.000000,794.000000
11:11:23.311116,31244.000000,19727.000000,30585.000000,32710.000000,1139.000000,794.000000
11:11:23.311230,31292.000000,19703.000000,30610.000000,32820.000000,1139.000000,794.000000
