Time,ECG,GSR,Breathing,EMG,PulOxR,PulOxIR
11:05:50.535679,27112.000000,23483.000000,31959.000000,32756.000000,1138.000000,789.000000
11:05:50.535817,27304.000000,23487.000000,31862.000000,32580.000000,1138.000000,789.000000
11:05:50.535881,27520.000000,23482.000000,31784.000000,32628.000000,1136.000000,787.000000
11:05:50.535964,27700.000000,23486.000000,31974.000000,32713.000000,1136.000000,787.000000
11:05:50.536316,27829.000000,23484.000000,31944.000000,32756.000000,1135.000000,786.000000
11:05:50.536609,27960.000000,23485.000000,31897.000000,32789.000000,1135.000000,786.000000
11:05:50.536760,28070.000000,23479.000000,31967.000000,32747.000000,1138.000000,789.000000
11:05:50.536830,28160.000000,23482.000000,31950.000000,32882.000000,1138.000000,789.000000
11:05:50.537227,28260.000000,23484.000000,31929.000000,32891.000000,1138.000000,789.000000
11:05:50.538097,28324.000000,23477.000000,31975.000000,32898.000000,1138.000000,789.000000
11:05:50.538168,28452.000000,23490.000000,31960.000000,32852.000000,1138.000000,789.000000
11:05:50.538237,28568.000000,23482.000000,31888.000000,32829.000000,1138.000000,789.000000
11:05:50.538356,28630.000000,23480.000000,32006.000000,32836.000000,1139.000000,788.000000
11:05:50.538427,28692.000000,23479.000000,31911.000000,32706.000000,1139.000000,788.000000
11:05:50.538499,28804.000000,23488.000000,31879.000000,32767.000000,1138.000000,790.000000
11:05:50.538589,28975.000000,23483.000000,31994.000000,32760.000000,1138.000000,790.000000
11:05:50.540284,29160.000000,23477.000000,31991.000000,32753.000000,1137.000000,788.000000
11:05:50.540310,29356.000000,23477.000000,31945.000000,32804.000000,1137.000000,788.000000
11:05:50.540331,29524.000000,23479.000000,32063.000000,32786.000000,1137.000000,789.000000
11:05:50.540345,29608.000000,23483.000000,31945.000000,32759.000000,1137.000000,789.000000
11:05:50.547922,29636.000000,23478.000000,31973.000000,32846.000000,1136.000000,787.000000
11:05:50.547960,29670.000000,23477.000000,32007.000000,32849.000000,1136.000000,787.000000
11:05:50.547974,29733.000000,23482.000000,32015.000000,32801.000000,1140.000000,790.000000
11:05:50.547993,29792.000000,23470.000000,31965.000000,32820.000000,1140.000000,790.000000
11:05:50.552108,29889.000000,23481.000000,32079.000000,32839.000000,1138.000000,787.000000
11:05:50.552152,29956.000000,23476.000000,31860.000000,32759.000000,1138.000000,787.000000
11:05:50.552167,29952.000000,23485.000000,32065.000000,32775.000000,1138.000000,789.000000
11:05:50.552185,29917.000000,23475.000000,32032.000000,32727.000000,1138.000000,789.000000
11:05:50.552202,29938.000000,23481.000000,31991.000000,32692.000000,1136.000000,789.000000
11:05:50.552215,29972.000000,23475.000000,32089.000000,32764.000000,1136.000000,789.000000
11:05:50.552241,29976.000000,23478.000000,32026.000000,32383.000000,1139.000000,788.000000
11:05:50.552258,29988.000000,23475.000000,32040.000000,32386.000000,1139.000000,788.000000
11:05:50.552271,30036.000000,23472.000000,32105.000000,32742.000000,1138.000000,790.000000
11:05:50.559128,30145.000000,23464.000000,32064.000000,32775.000000,1138.000000,790.000000
11:05:50.559149,30288.000000,23481.000000,31996.000000,32669.000000,1139.000000,788.000000
11:05:50.559160,30381.000000,23480.000000,32149.000000,32772.000000,1139.000000,788.000000
11:05:50.559170,30423.000000,23474.000000,32052.000000,32886.000000,1137.000000,788.000000
11:05:50.569122,30438.000000,23473.000000,32071.000000,32953.000000,1137.000000,788.000000
11:05:50.569160,30484.000000,23469.000000,32071.000000,33038.000000,1137.000000,790.000000
11:05:50.569172,30518.000000,23473.000000,32007.000000,32964.000000,1137.000000,790.000000
11:05:50.571699,30561.000000,23468.000000,32169.000000,32990.000000,1137.000000,790.000000
11:05:50.571719,30593.000000,23476.000000,32087.000000,32741.000000,1137.000000,790.000000
11:05:50.571730,30620.000000,23463.000000,32105.000000,32279.000000,1135.000000,788.000000
11:05:50.571739,30621.000000,23474.000000,32129.000000,32333.000000,1135.000000,788.000000
11:05:50.571749,30589.000000,23478.000000,32197.000000,32610.000000,1137.000000,789.000000
11:05:50.575638,30561.000000,23480.000000,32104.000000,32823.000000,1137.000000,789.000000
11:05:50.575658,30560.000000,23469.000000,32131.000000,32706.000000,1137.000000,789.000000
11:05:50.575672,30556.000000,23477.000000,32052.000000,32685.000000,1137.000000,789.000000
11:05:50.575682,30612.000000,23481.000000,32180.000000,32692.000000,1137.000000,788.000000
11:05:50.575691,30717.000000,23471.000000,32143.000000,32701.000000,1137.000000,788.000000
11:05:50.575700,30817.000000,23470.000000,32087.000000,32652.000000,1137.000000,787.000000
11:05:50.575709,30912.000000,23479.000000,32223.000000,32646.000000,1137.000000,787.000000
11:05:50.575718,31024.000000,23481.000000,32167.000000,32806.000000,1138.000000,788.000000
11:05:50.590646,31098.000000,23480.000000,32080.000000,32802.000000,1138.000000,788.000000
11:05:50.590682,31116.000000,23479.000000,32263.000000,32775.000000,1138.000000,788.000000
11:05:50.590694,31164.000000,23480.000000,32199.000000,32757.000000,1138.000000,788.000000
11:05:50.590705,31193.000000,23480.000000,32130.000000,32878.000000,1140.000000,789.000000
11:05:50.590715,31150.000000,23473.000000,32176.000000,32725.000000,1140.000000,789.000000
11:05:50.590726,31096.000000,23477.000000,32282.000000,32753.000000,1138.000000,787.000000
11:05:50.590736,31072.000000,23483.000000,32286.000000,32701.000000,1138.000000,787.000000
11:05:50.590747,31084.000000,23483.000000,32228.000000,32799.000000,1138.000000,789.000000
11:05:50.593083,31097.000000,23484.000000,32246.000000,32801.000000,1138.000000,789.000000
11:05:50.593115,31116.000000,23446.000000,32319.000000,32669.000000,1134.000000,788.000000
11:05:50.593145,31100.000000,23471.000000,32256.000000,32705.000000,1134.000000,788.000000
11:05:50.593204,31156.000000,23465.000000,32375.000000,32604.000000,1138.000000,788.000000
11:05:50.593226,31284.000000,23470.000000,32245.000000,32743.000000,1138.000000,788.000000
11:05:50.593252,31380.000000,23467.000000,32164.000000,32639.000000,1137.000000,788.000000
11:05:50.593268,31414.000000,23470.000000,32340.000000,32692.000000,1137.000000,788.000000
11:05:50.593280,31462.000000,23462.000000,32278.000000,32727.000000,1137.000000,787.000000
11:05:50.596580,31512.000000,23470.000000,32220.000000,32677.000000,1137.000000,787.000000
