Time,ECG,GSR,Breathing,EMG,PulOxR,PulOxIR
22:10:15.298519,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:10:15.298664,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:10:15.298889,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:10:15.299005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:10:15.314769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:10:15.314873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:10:15.314967,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:10:15.315052,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:10:15.315169,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:10:15.315220,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:10:15.315296,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:10:15.315369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:10:15.315445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:10:15.315495,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:10:15.315568,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:10:15.315669,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:10:15.316793,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:10:15.316933,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:10:15.317023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:10:15.317116,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:10:15.320097,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:10:15.320542,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:10:15.320655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:10:15.321006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:10:15.321123,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:10:15.321328,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:10:15.321423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:10:15.321486,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:10:15.321538,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:10:15.324260,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:10:15.324353,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:10:15.324517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:10:15.328104,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:10:15.328184,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:10:15.328348,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:10:15.328433,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:10:15.328530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:10:15.337955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:10:15.338016,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:10:15.338069,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:10:15.345682,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:10:15.345745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:10:15.345840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:10:15.345880,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:10:15.345898,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:10:15.349607,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:10:15.349651,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:10:15.349669,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:10:15.349692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:10:15.349716,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:10:15.349778,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:10:15.349796,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:10:15.349817,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:10:15.349833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:10:15.349854,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:10:15.349875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:10:15.351686,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:10:15.351718,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:10:15.351734,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:10:15.351748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:10:15.361837,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:10:15.361858,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:10:15.361869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:10:15.361877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:10:15.364211,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:10:15.364231,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
