Time,ECG,GSR,Breathing,EMG,PulOxR,PulOxIR
22:18:43.196018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.196157,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.196217,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.196263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.203033,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.203260,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.203421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.203487,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.203537,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.203583,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.203626,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.203881,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.203932,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.204079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.204209,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.204286,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.204339,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.209696,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.209796,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.209896,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.218527,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.218639,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.218698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.218781,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.228113,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.228322,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.228545,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.228597,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.228642,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.228685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.228847,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.228931,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.228979,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.229076,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.229169,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.229252,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.229439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.231319,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.231366,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.233614,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.233663,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.233806,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.233866,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.234013,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.241472,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.241627,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.241665,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.241683,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.241699,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.241832,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.241932,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.242070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.242106,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.247661,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.247697,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.247738,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.247762,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.247800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.247824,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.247872,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.247997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.250995,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.251023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.251042,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.265076,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.265110,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.265122,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.265132,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.265141,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.265150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.265159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.265168,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.265177,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.267943,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.267964,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.267975,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.267985,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.267993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.268004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.268014,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.268022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.268031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.268044,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.268053,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.271036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.271064,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.271075,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.271085,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.271094,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.282682,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.282704,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.282715,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.282726,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.282736,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.282744,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.282753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.282762,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.286426,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22:18:43.286455,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
